User,Krzysztof Kubicz,,Metabolic Load (ML),169.0
Date,2025-31-12,,Biomechanics Load (BL),0.0
Start Time,12:22:28,,ML/Duration,1.27
Duration,00:02:21:19,,BL/Duration],0.0
Activity Type,Normal Activity,,ML/BL,
Sport,Bike,,Avg BR,33.0
,,,Avg VT,238.0
Total Distance [km],80.0,,Avg VE,76.6
Elevation [m],,,Avg HR,136.0
Climb [m],,,Avg Power,
Descent [m],,,Avg Bike Power,281.0

Time,BR,VT,VE,HR,Power,Bike Power,Speed,Elevation,Cumulative Distance,External Heart Rate,External Bike Power,External Cadence,External Speed,Protocol Grade,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,Equivalent 0% Grade Speed,Ground Contact Time,Air Time,VE 15 sec sum,,Breath by breath time,BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed
2543.0,28.79,246.0,70.56,133.0,,284.0,22.79,,25250.0,,,,,,,,,,,,,,,5072.052,30.0,30.8,270.0,255.3,81.0,77.9,,
2544.0,28.67,245.5,69.77,133.0,,285.0,22.79,,25260.0,,,,,,,,,,,,,,,5074.122,29.4,30.0,246.0,255.1,72.0,77.7,,
2545.0,28.63,246.1,70.09,132.0,,285.0,22.79,,25270.0,,,,,,,,,,,,,,,5076.252,27.3,28.9,246.0,255.1,67.0,77.6,,
2546.0,28.59,246.8,70.52,133.0,,284.0,22.79,,25280.0,,,,,,,,,,,,,,,5077.9619999999995,34.1,30.7,233.0,255.1,80.0,77.7,,
2547.0,28.58,246.8,70.83,132.0,,282.0,22.79,,25290.0,,,,,,,,,,,,,,,5079.882,31.9,30.4,233.0,255.0,74.0,77.7,,
2548.0,28.64,245.7,70.93,133.0,,282.0,22.79,,25300.0,,,,,,,,,,,,,,,5082.012,28.8,30.1,234.0,254.9,67.0,77.7,,
2549.0,28.68,244.7,71.05,132.0,,283.0,22.79,,25310.0,,,,,,,,,,,,,,,5084.082,28.3,29.7,234.0,254.9,66.0,77.7,,
2550.0,28.71,244.0,71.22,133.0,,283.0,22.75,,25320.0,,,,,,,,,,,,,,,5085.581999999999,37.5,31.6,270.0,255.0,101.0,77.8,,
2551.0,28.75,243.5,71.46,133.0,,284.0,22.75,,25330.0,,,,,,,,,,,,,,,5087.742,30.6,30.5,270.0,255.1,83.0,77.8,,
2552.0,28.83,243.6,71.97,133.0,,286.0,22.75,,25340.0,,,,,,,,,,,,,,,5089.362,33.3,30.9,167.0,254.4,56.0,77.7,,
2553.0,28.91,243.7,72.48,133.0,,286.0,22.75,,25350.0,,,,,,,,,,,,,,,5090.922,38.5,33.8,184.0,254.0,71.0,77.7,,
2554.0,29.0,243.9,72.92,133.0,,285.0,22.79,,25360.0,,,,,,,,,,,,,,,5092.482,37.5,36.1,228.0,254.2,86.0,77.8,,
2555.0,29.12,244.0,73.22,133.0,,282.0,22.79,,25370.0,,,,,,,,,,,,,,,5094.462,33.3,34.7,226.0,254.3,75.0,77.8,,
2556.0,29.22,244.7,73.78,134.0,,282.0,22.79,,25380.0,,,,,,,,,,,,,,,5096.442,28.8,34.7,226.0,254.4,65.0,77.9,,
2557.0,29.29,246.9,74.93,135.0,,287.0,22.79,,25390.0,,,,,,,,,,,,,,,5097.972,38.5,36.4,253.0,254.9,97.0,78.0,,
2558.0,29.35,249.1,76.06,135.0,,285.0,22.79,,25400.0,,,,,,,,,,,,,,,5100.162,29.4,33.4,270.0,255.2,80.0,78.0,,
2559.0,29.37,248.6,75.96,135.0,,283.0,22.83,,25410.0,,,,,,,,,,,,,,,5102.802,20.5,30.5,207.0,254.6,42.0,77.9,,
2560.0,29.38,248.1,75.86,136.0,,286.0,22.83,,25420.0,,,,,,,,,,,,,,,5104.572,37.5,31.9,211.0,254.7,79.0,77.9,,
2561.0,29.34,247.4,75.8,136.0,,286.0,22.83,,25430.0,,,,,,,,,,,,,,,5106.252,34.9,33.9,166.0,254.7,58.0,77.9,,
2562.0,29.3,246.9,75.75,136.0,,283.0,22.79,,25440.0,,,,,,,,,,,,,,,5107.662,40.5,33.9,291.0,254.9,118.0,78.1,,
2563.0,29.28,246.8,75.7,136.0,,283.0,22.79,,25450.0,,,,,,,,,,,,,,,5109.732,33.3,35.2,201.0,254.5,67.0,78.0,,
2564.0,29.27,247.2,75.69,136.0,,281.0,22.79,,25460.0,,,,,,,,,,,,,,,5111.562,30.0,35.2,183.0,254.1,55.0,77.8,,
2565.0,29.25,248.1,75.75,136.0,,281.0,22.79,,25470.0,,,,,,,,,,,,,,,5113.272,34.9,34.4,254.0,254.3,89.0,78.0,,
2566.0,29.26,248.5,75.67,136.0,,282.0,22.79,,25480.0,,,,,,,,,,,,,,,5115.402,28.8,32.7,254.0,254.4,73.0,78.0,,
2567.0,29.36,247.3,75.15,136.0,,286.0,22.79,,25490.0,,,,,,,,,,,,,,,5117.082,34.9,32.7,236.0,254.5,82.0,77.9,,
2568.0,29.51,246.5,74.71,136.0,,286.0,22.79,,25500.0,,,,,,,,,,,,,,,5119.482,26.8,31.2,267.0,254.7,71.0,78.0,,
2569.0,29.79,246.5,74.43,136.0,,285.0,22.79,,25520.0,,,,,,,,,,,,,,,5121.162,32.6,32.1,164.0,253.9,53.0,77.8,,
2570.0,30.05,246.7,74.29,135.0,,284.0,22.79,,25530.0,,,,,,,,,,,,,,,5122.932,34.9,32.1,258.0,253.5,90.0,77.9,,
2571.0,30.29,247.2,74.28,135.0,,283.0,22.79,,25540.0,,,,,,,,,,,,,,,5125.542,23.8,31.4,288.0,254.4,69.0,78.0,,
2572.0,30.52,247.6,74.27,134.0,,282.0,22.79,,25550.0,,,,,,,,,,,,,,,5127.222,32.6,30.7,187.0,254.5,61.0,77.9,,
2573.0,30.95,250.9,74.6,134.0,,283.0,22.79,,25560.0,,,,,,,,,,,,,,,5129.052,33.3,32.8,184.0,254.5,61.0,77.9,,
2574.0,31.39,254.1,74.88,134.0,,285.0,22.79,,25570.0,,,,,,,,,,,,,,,5130.822,34.9,33.6,228.0,254.8,80.0,78.0,,
2575.0,31.68,254.1,74.29,133.0,,285.0,22.79,,25580.0,,,,,,,,,,,,,,,5132.772,30.6,32.2,166.0,254.2,51.0,77.8,,
2576.0,31.96,254.1,73.7,134.0,,285.0,22.79,,25590.0,,,,,,,,,,,,,,,5134.272,37.5,33.6,274.0,254.1,103.0,78.0,,
2577.0,32.26,253.8,73.26,133.0,,281.0,22.79,,25600.0,,,,,,,,,,,,,,,5136.732,27.3,32.9,299.0,255.1,82.0,78.2,,
2578.0,32.62,252.6,73.39,133.0,,284.0,22.79,,25610.0,,,,,,,,,,,,,,,5138.712,27.8,31.1,165.0,255.3,46.0,78.1,,
2579.0,32.88,251.9,73.7,132.0,,288.0,22.79,,25620.0,,,,,,,,,,,,,,,5141.052000000001,24.2,28.6,181.0,254.6,44.0,77.7,,
2580.0,32.99,252.4,74.31,132.0,,285.0,22.75,,25630.0,,,,,,,,,,,,,,,5142.701999999999,38.5,30.8,303.0,254.8,116.0,77.9,,
2581.0,33.03,252.9,74.9,132.0,,285.0,22.75,,25640.0,,,,,,,,,,,,,,,5144.652,31.9,29.0,303.0,254.9,97.0,78.0,,
2582.0,32.98,253.0,75.39,133.0,,283.0,22.73,,25650.0,,,,,,,,,,,,,,,5146.272,35.7,31.8,179.0,254.1,64.0,77.6,,
2583.0,32.76,250.0,75.29,133.0,,287.0,22.79,,25660.0,,,,,,,,,,,,,,,5147.892,36.6,34.7,163.0,253.5,60.0,77.4,,
2584.0,32.52,249.3,75.5,133.0,,283.0,22.79,,25670.0,,,,,,,,,,,,,,,5149.272,41.7,36.9,163.0,252.9,68.0,77.4,,
2585.0,32.26,249.4,75.82,132.0,,281.0,22.79,,25680.0,,,,,,,,,,,,,,,5150.832,39.5,37.3,184.0,252.1,72.0,77.4,,
2586.0,31.95,249.6,76.59,133.0,,284.0,22.79,,25690.0,,,,,,,,,,,,,,,5152.392,39.5,38.5,196.0,251.7,77.0,77.4,,
2587.0,31.71,249.0,76.53,133.0,,286.0,22.79,,25700.0,,,,,,,,,,,,,,,5154.072,35.7,38.5,133.0,250.6,48.0,77.1,,
2588.0,31.51,247.9,76.1,133.0,,285.0,22.79,,25710.0,,,,,,,,,,,,,,,5155.542,40.5,39.8,224.0,250.4,91.0,77.1,,
2589.0,31.31,247.1,75.89,132.0,,280.0,22.79,,25720.0,,,,,,,,,,,,,,,5157.252,35.7,38.2,265.0,249.9,95.0,77.2,,
2590.0,31.1,246.4,75.75,133.0,,282.0,22.79,,25730.0,,,,,,,,,,,,,,,5159.292,30.0,37.0,227.0,249.8,68.0,77.2,,
2591.0,30.92,248.0,75.86,132.0,,283.0,22.79,,25740.0,,,,,,,,,,,,,,,5160.972,34.1,35.2,141.0,249.0,48.0,77.1,,
2592.0,30.74,249.9,76.01,133.0,,285.0,22.79,,25750.0,,,,,,,,,,,,,,,5162.382,40.5,36.8,216.0,248.7,88.0,77.2,,
2593.0,30.62,251.1,76.25,132.0,,282.0,22.79,,25760.0,,,,,,,,,,,,,,,5164.2119999999995,35.7,35.2,244.0,247.9,87.0,76.9,,
2594.0,30.56,251.3,76.6,133.0,,282.0,22.79,,25770.0,,,,,,,,,,,,,,,5166.612,26.8,33.3,273.0,247.2,73.0,76.7,,
2595.0,30.51,251.5,76.95,132.0,,285.0,22.79,,25780.0,,,,,,,,,,,,,,,5168.3820000000005,30.0,33.3,162.0,247.1,49.0,76.8,,
2596.0,30.45,253.0,77.59,132.0,,285.0,22.79,,25790.0,,,,,,,,,,,,,,,5170.152,34.9,33.5,193.0,247.2,67.0,76.8,,
2597.0,30.4,254.8,78.29,133.0,,283.0,22.79,,25800.0,,,,,,,,,,,,,,,5171.952,32.6,32.5,176.0,246.5,58.0,76.5,,
2598.0,30.38,255.7,78.54,133.0,,283.0,22.79,,25810.0,,,,,,,,,,,,,,,5173.451999999999,38.5,32.5,216.0,246.3,83.0,76.6,,
2599.0,30.38,256.1,78.55,134.0,,,22.79,,25820.0,,,,,,,,,,,,,,,5175.1320000000005,36.6,34.7,197.0,245.9,72.0,76.6,,
2600.0,30.38,256.5,78.57,134.0,,,22.79,,25830.0,,,,,,,,,,,,,,,5176.782,36.6,36.0,217.0,245.5,79.0,76.6,,
2601.0,30.35,255.7,78.41,135.0,,,22.79,,25840.0,,,,,,,,,,,,,,,5178.522,35.7,36.3,192.0,245.3,69.0,76.5,,
2602.0,30.31,254.9,78.24,134.0,,284.0,22.79,,25850.0,,,,,,,,,,,,,,,5180.142,35.7,36.3,239.0,245.1,85.0,76.4,,
2603.0,30.24,254.6,78.21,134.0,,283.0,22.79,,25860.0,,,,,,,,,,,,,,,5181.912,34.9,36.0,127.0,243.7,44.0,75.9,,
2604.0,30.16,254.9,78.28,134.0,,283.0,22.79,,25870.0,,,,,,,,,,,,,,,5184.102000000001,27.3,35.4,228.0,242.9,62.0,75.7,,
2605.0,30.07,255.2,78.36,134.0,,285.0,22.79,,25880.0,,,,,,,,,,,,,,,5185.902,34.1,34.9,193.0,243.1,66.0,75.7,,
2606.0,29.98,255.5,78.43,134.0,,282.0,22.79,,25890.0,,,,,,,,,,,,,,,5187.432,36.6,34.9,161.0,241.8,59.0,75.3,,
2607.0,29.78,255.7,78.81,134.0,,282.0,22.73,,25900.0,,,,,,,,,,,,,,,5188.992,39.5,35.2,258.0,241.9,102.0,75.5,,
2608.0,29.59,255.4,78.71,134.0,,283.0,22.73,,25910.0,,,,,,,,,,,,,,,5191.121999999999,30.0,33.6,258.0,241.9,78.0,75.4,,
2609.0,29.43,254.0,77.63,134.0,,284.0,22.79,,25920.0,,,,,,,,,,,,,,,5193.162,28.3,33.6,258.0,241.9,73.0,75.3,,
2610.0,29.36,255.1,77.93,133.0,,283.0,22.79,,25930.0,,,,,,,,,,,,,,,5195.502,24.6,31.6,99.0,240.6,24.0,74.8,,
2611.0,29.33,257.5,78.93,132.0,,287.0,22.75,,25940.0,,,,,,,,,,,,,,,5197.0019999999995,44.1,32.6,143.0,240.0,63.0,74.7,,
2612.0,29.44,259.6,78.78,132.0,,286.0,22.79,,25950.0,,,,,,,,,,,,,,,5198.652,34.1,30.8,242.0,239.5,83.0,74.7,,
2613.0,29.58,260.9,78.21,132.0,,281.0,22.79,,25960.0,,,,,,,,,,,,,,,5200.542,33.3,31.9,294.0,240.5,98.0,75.0,,
2614.0,29.8,259.8,76.66,132.0,,282.0,22.79,,25970.0,,,,,,,,,,,,,,,5202.732,28.9,32.1,298.0,240.7,86.0,74.8,,
2615.0,30.06,259.9,76.02,132.0,,283.0,22.79,,25980.0,,,,,,,,,,,,,,,5204.472000000001,31.2,32.9,202.0,240.2,63.0,74.6,,
2616.0,30.36,260.9,76.18,132.0,,286.0,22.79,,25990.0,,,,,,,,,,,,,,,5207.022,24.6,31.1,210.0,239.3,52.0,73.9,,
2617.0,30.55,259.3,75.23,132.0,,283.0,22.79,,26000.0,,,,,,,,,,,,,,,5208.432,36.6,31.1,207.0,239.0,76.0,73.9,,
2618.0,30.74,257.6,74.2,132.0,,282.0,22.79,,26010.0,,,,,,,,,,,,,,,5210.112,38.5,32.2,222.0,238.1,85.0,73.8,,
2619.0,30.98,257.4,74.15,132.0,,287.0,22.79,,26020.0,,,,,,,,,,,,,,,5211.792,35.7,34.5,222.0,238.0,79.0,73.9,,
2620.0,31.23,257.2,74.11,132.0,,291.0,22.79,,26030.0,,,,,,,,,,,,,,,5212.992,46.9,36.9,130.0,237.0,61.0,73.8,,
2621.0,31.47,256.6,74.2,132.0,,281.0,22.79,,26040.0,,,,,,,,,,,,,,,5214.102000000001,51.7,40.6,124.0,236.4,64.0,73.9,,
2622.0,31.68,256.1,74.36,132.0,,283.0,21.16,,26050.0,,,,,,,,,,,,,,,5215.7519999999995,39.5,41.6,242.0,236.5,96.0,74.0,,
2623.0,31.8,255.9,74.74,132.0,,280.0,22.79,,26060.0,,,,,,,,,,,,,,,5217.282,38.5,41.6,214.0,236.2,82.0,74.1,,
2624.0,31.93,255.7,75.12,132.0,,284.0,22.73,,26070.0,,,,,,,,,,,,,,,5219.742,25.0,41.6,214.0,236.2,54.0,74.1,,
2625.0,31.99,255.4,75.45,132.0,,289.0,22.73,,26080.0,,,,,,,,,,,,,,,5220.911999999999,44.1,40.7,169.0,236.0,74.0,74.2,,
2626.0,32.0,255.1,75.77,132.0,,283.0,22.73,,26090.0,,,,,,,,,,,,,,,5222.322,45.4,40.7,269.0,236.2,122.0,74.5,,
2627.0,31.89,255.2,76.13,133.0,,280.0,22.79,,26110.0,,,,,,,,,,,,,,,5224.152,34.9,39.2,217.0,236.1,76.0,74.6,,
2628.0,31.71,255.3,76.4,132.0,,281.0,21.16,,26110.0,,,,,,,,,,,,,,,5225.682,37.5,38.8,191.0,235.7,72.0,74.7,,
2629.0,31.41,255.6,76.48,132.0,,286.0,21.16,,26120.0,,,,,,,,,,,,,,,5227.122,40.5,40.7,219.0,235.6,89.0,74.8,,
2630.0,31.1,255.8,76.57,132.0,,285.0,22.79,,26130.0,,,,,,,,,,,,,,,5228.742,38.5,38.8,160.0,235.1,62.0,74.8,,
2631.0,30.81,254.1,76.49,132.0,,284.0,22.79,,26140.0,,,,,,,,,,,,,,,5230.152,42.8,38.8,130.0,234.3,56.0,74.7,,
2632.0,30.52,252.3,76.41,131.0,,283.0,22.79,,26150.0,,,,,,,,,,,,,,,5231.262000000001,48.4,40.6,259.0,234.5,125.0,75.0,,
2633.0,30.34,250.9,76.62,131.0,,283.0,22.79,,26160.0,,,,,,,,,,,,,,,5233.002,37.5,40.6,210.0,234.3,79.0,75.1,,
2634.0,30.18,249.6,76.89,131.0,,285.0,22.79,,26170.0,,,,,,,,,,,,,,,5234.652,36.6,39.6,130.0,233.6,48.0,75.0,,
2635.0,30.04,248.4,77.15,132.0,,285.0,22.79,,26190.0,,,,,,,,,,,,,,,5235.972,42.9,41.1,250.0,233.4,107.0,75.2,,
2636.0,29.91,247.2,77.4,131.0,,286.0,22.79,,26200.0,,,,,,,,,,,,,,,5238.2519999999995,30.0,39.0,250.0,233.6,75.0,75.3,,
2637.0,29.86,246.8,77.28,131.0,,283.0,22.79,,26210.0,,,,,,,,,,,,,,,5239.962,33.3,35.8,195.0,233.4,65.0,75.3,,
2638.0,29.86,246.8,77.02,132.0,,282.0,22.75,,26220.0,,,,,,,,,,,,,,,5241.762000000001,33.3,34.4,232.0,233.3,77.0,75.3,,
2639.0,29.85,246.8,76.76,132.0,,284.0,22.75,,26230.0,,,,,,,,,,,,,,,5244.012,30.0,32.2,232.0,233.3,70.0,75.2,,
2640.0,29.93,247.1,76.35,132.0,,284.0,22.79,,26240.0,,,,,,,,,,,,,,,5245.992,26.8,31.1,232.0,233.1,62.0,75.2,,
2641.0,30.02,247.2,75.96,132.0,,285.0,22.79,,26250.0,,,,,,,,,,,,,,,5247.342,41.7,32.2,211.0,232.8,88.0,75.3,,
2642.0,30.07,246.5,75.73,132.0,,285.0,22.79,,26260.0,,,,,,,,,,,,,,,5249.082,37.5,33.6,255.0,233.0,95.0,75.4,,
2643.0,30.13,245.7,75.51,132.0,,284.0,22.79,,26270.0,,,,,,,,,,,,,,,5251.991999999999,21.4,31.4,319.0,233.5,68.0,75.5,,
2644.0,30.17,245.6,75.54,132.0,,285.0,22.79,,26280.0,,,,,,,,,,,,,,,5253.912,29.4,31.2,319.0,234.0,94.0,75.6,,
2645.0,30.21,246.6,76.02,132.0,,284.0,22.79,,26290.0,,,,,,,,,,,,,,,5254.962,48.4,36.2,105.0,233.2,51.0,75.5,,
2646.0,30.25,247.7,76.5,133.0,,284.0,22.79,,26300.0,,,,,,,,,,,,,,,5255.802,65.3,38.4,191.0,233.0,125.0,75.8,,
2647.0,30.29,248.7,76.96,133.0,,284.0,22.79,,26310.0,,,,,,,,,,,,,,,5257.482,40.5,39.4,192.0,232.6,78.0,75.8,,
2648.0,30.33,249.7,76.91,133.0,,288.0,22.79,,26320.0,,,,,,,,,,,,,,,5259.192,34.9,41.3,197.0,232.3,69.0,75.9,,
2649.0,30.39,250.4,76.85,133.0,,284.0,22.79,,26330.0,,,,,,,,,,,,,,,5260.812,36.6,41.8,172.0,231.8,63.0,75.9,,
2650.0,30.52,250.0,76.74,133.0,,282.0,22.79,,26340.0,,,,,,,,,,,,,,,5262.252,40.5,39.2,171.0,231.5,69.0,75.9,,
2651.0,30.61,250.2,76.74,133.0,,283.0,22.79,,26350.0,,,,,,,,,,,,,,,5263.752,40.5,39.2,247.0,231.5,100.0,76.1,,
2652.0,30.62,251.8,76.98,133.0,,283.0,22.83,,26360.0,,,,,,,,,,,,,,,5265.432,37.5,38.2,207.0,230.6,78.0,75.8,,
2653.0,30.73,252.1,76.97,134.0,,282.0,22.83,,26370.0,,,,,,,,,,,,,,,5267.082,36.6,38.2,188.0,229.4,69.0,75.6,,
2654.0,30.88,251.5,76.84,133.0,,282.0,22.79,,26380.0,,,,,,,,,,,,,,,5269.242,28.3,38.2,188.0,229.1,53.0,75.4,,
2655.0,31.03,247.9,76.48,134.0,,285.0,22.79,,26390.0,,,,,,,,,,,,,,,5270.592,38.5,37.5,250.0,229.1,96.0,75.7,,
2656.0,31.17,245.0,75.79,134.0,,286.0,22.79,,26400.0,,,,,,,,,,,,,,,5272.7519999999995,31.9,35.3,250.0,229.2,80.0,75.8,,
2657.0,31.29,242.6,74.89,134.0,,287.0,22.79,,26410.0,,,,,,,,,,,,,,,5274.491999999999,31.9,33.5,147.0,228.7,47.0,75.6,,
2658.0,31.42,241.1,74.84,133.0,,282.0,22.79,,26420.0,,,,,,,,,,,,,,,5276.112,36.6,33.5,173.0,228.5,63.0,75.6,,
2659.0,31.56,240.2,75.35,133.0,,290.0,22.79,,26430.0,,,,,,,,,,,,,,,5277.762,36.6,35.0,185.0,228.2,68.0,75.6,,
2660.0,31.77,240.0,75.6,133.0,,285.0,22.79,,26440.0,,,,,,,,,,,,,,,5279.7119999999995,33.3,33.9,193.0,228.0,64.0,75.5,,
2661.0,32.02,240.0,75.71,134.0,,279.0,21.16,,26450.0,,,,,,,,,,,,,,,5281.482,31.3,33.9,165.0,227.2,51.0,75.4,,
2662.0,32.25,240.2,75.82,134.0,,280.0,21.16,,26460.0,,,,,,,,,,,,,,,5283.762000000001,27.8,33.7,187.0,226.9,52.0,75.4,,
2663.0,32.45,240.6,75.95,134.0,,282.0,21.16,,26470.0,,,,,,,,,,,,,,,5285.052,40.5,33.7,315.0,227.3,128.0,75.7,,
2664.0,32.6,240.0,75.79,134.0,,286.0,21.16,,26480.0,,,,,,,,,,,,,,,5287.362,30.6,31.7,315.0,227.7,96.0,75.9,,
2665.0,32.7,238.8,75.44,134.0,,287.0,22.79,,26490.0,,,,,,,,,,,,,,,5289.192,28.3,30.1,172.0,227.8,49.0,75.9,,
2666.0,32.82,238.4,75.36,134.0,,285.0,22.79,,26500.0,,,,,,,,,,,,,,,5290.662,40.5,33.2,205.0,227.7,83.0,75.9,,
2667.0,32.94,238.3,75.4,134.0,,283.0,22.79,,26510.0,,,,,,,,,,,,,,,5292.252,38.5,36.5,196.0,227.4,75.0,76.0,,
2668.0,32.88,238.0,75.62,134.0,,284.0,22.79,,26520.0,,,,,,,,,,,,,,,5293.812,38.5,35.9,198.0,226.8,76.0,75.9,,
2669.0,32.81,237.8,75.85,133.0,,284.0,22.79,,26530.0,,,,,,,,,,,,,,,5295.492,37.5,38.1,70.0,225.3,26.0,75.5,,
2670.0,32.71,237.3,75.51,133.0,,284.0,22.79,,26540.0,,,,,,,,,,,,,,,5297.982,23.8,38.1,251.0,225.0,60.0,75.3,,
2671.0,32.57,236.6,74.82,134.0,,282.0,22.79,,26550.0,,,,,,,,,,,,,,,5300.382,26.3,34.1,293.0,224.8,77.0,75.1,,
2672.0,32.48,235.1,74.66,133.0,,287.0,22.79,,26560.0,,,,,,,,,,,,,,,5301.642,38.4,34.1,155.0,224.5,60.0,75.1,,
2673.0,32.43,232.9,74.97,133.0,,287.0,22.79,,26570.0,,,,,,,,,,,,,,,5303.1720000000005,41.7,34.1,192.0,224.3,80.0,75.1,,
2674.0,32.44,233.2,75.64,133.0,,282.0,22.79,,26580.0,,,,,,,,,,,,,,,5304.762,37.5,34.1,169.0,223.8,63.0,75.1,,
2675.0,32.46,233.5,75.91,133.0,,282.0,22.79,,26590.0,,,,,,,,,,,,,,,5306.2919999999995,39.5,38.5,205.0,223.6,81.0,75.2,,
2676.0,32.5,233.8,75.49,133.0,,283.0,22.79,,26600.0,,,,,,,,,,,,,,,5308.122,34.9,38.5,253.0,223.6,88.0,75.3,,
2677.0,32.54,234.1,75.07,133.0,,285.0,22.73,,26610.0,,,,,,,,,,,,,,,5310.402,26.3,37.3,253.0,223.7,67.0,75.3,,
2678.0,32.65,236.5,75.46,133.0,,285.0,22.79,,26620.0,,,,,,,,,,,,,,,5313.102,23.1,32.9,253.0,223.3,58.0,75.2,,
2679.0,32.72,238.0,75.65,133.0,,283.0,22.79,,26630.0,,,,,,,,,,,,,,,5314.661999999999,34.9,32.0,110.0,222.7,38.0,75.0,,
2680.0,32.77,238.8,75.68,133.0,,287.0,22.79,,26640.0,,,,,,,,,,,,,,,5315.862,45.5,32.0,133.0,221.6,61.0,75.0,,
2681.0,32.81,239.7,75.68,133.0,,285.0,22.79,,26650.0,,,,,,,,,,,,,,,5317.092000000001,48.4,35.6,170.0,220.7,82.0,75.1,,
2682.0,32.73,240.8,75.48,132.0,,284.0,22.79,,26660.0,,,,,,,,,,,,,,,5318.742,39.5,39.9,219.0,220.7,86.0,75.1,,
2683.0,32.66,240.1,74.83,132.0,,283.0,22.79,,26670.0,,,,,,,,,,,,,,,5320.452,34.9,39.9,155.0,219.8,54.0,74.9,,
2684.0,32.6,237.4,73.67,133.0,,284.0,22.79,,26680.0,,,,,,,,,,,,,,,5321.802000000001,41.7,42.2,214.0,219.8,89.0,75.0,,
2685.0,32.5,236.3,73.28,132.0,,283.0,22.79,,26690.0,,,,,,,,,,,,,,,5323.451999999999,38.5,39.9,123.0,219.2,47.0,74.8,,
2686.0,32.36,236.1,73.32,132.0,,284.0,22.79,,26700.0,,,,,,,,,,,,,,,5324.742,44.1,39.9,126.0,218.0,55.0,74.3,,
2687.0,32.24,236.8,73.55,132.0,,285.0,22.79,,26710.0,,,,,,,,,,,,,,,5325.852,50.0,41.4,207.0,217.9,104.0,74.5,,
2688.0,32.13,237.0,73.9,132.0,,285.0,22.79,,26720.0,,,,,,,,,,,,,,,5328.042,30.6,41.4,207.0,217.5,63.0,74.4,,
2689.0,32.02,237.2,74.26,132.0,,282.0,22.79,,26730.0,,,,,,,,,,,,,,,5329.661999999999,35.7,39.4,81.0,216.7,29.0,74.1,,
2690.0,31.95,238.6,74.5,133.0,,283.0,22.79,,26740.0,,,,,,,,,,,,,,,5330.682,51.7,43.3,151.0,215.7,78.0,74.2,,
2691.0,31.88,240.0,74.75,133.0,,283.0,22.79,,26750.0,,,,,,,,,,,,,,,5331.822,51.8,45.8,130.0,215.2,67.0,74.1,,
2692.0,31.73,241.1,75.2,133.0,,287.0,22.79,,26760.0,,,,,,,,,,,,,,,5333.081999999999,50.0,45.8,104.0,214.0,52.0,73.9,,
2693.0,31.54,242.0,75.77,133.0,,287.0,22.79,,26770.0,,,,,,,,,,,,,,,5334.132,53.6,51.1,73.0,213.1,39.0,73.7,,
2694.0,31.38,242.8,75.92,133.0,,284.0,22.79,,26780.0,,,,,,,,,,,,,,,5335.062,65.2,52.4,176.0,212.8,115.0,74.0,,
2695.0,31.24,243.4,75.91,134.0,,283.0,22.79,,26790.0,,,,,,,,,,,,,,,5337.102,33.3,51.8,204.0,213.0,68.0,74.1,,
2696.0,31.1,242.5,75.67,134.0,,280.0,22.79,,26800.0,,,,,,,,,,,,,,,5339.022,30.0,45.6,245.0,213.2,74.0,74.0,,
2697.0,30.96,240.5,75.3,134.0,,283.0,22.79,,26810.0,,,,,,,,,,,,,,,5340.581999999999,37.5,41.5,149.0,213.0,56.0,73.9,,
2698.0,30.84,238.6,75.02,135.0,,284.0,22.79,,26820.0,,,,,,,,,,,,,,,5341.692,48.4,39.7,163.0,212.7,79.0,73.8,,
2699.0,30.73,236.8,74.8,135.0,,283.0,22.79,,26830.0,,,,,,,,,,,,,,,5342.892,50.0,39.7,271.0,213.1,136.0,74.2,,
2700.0,30.58,234.8,74.53,136.0,,286.0,22.79,,26840.0,,,,,,,,,,,,,,,5344.722,36.6,40.8,271.0,213.1,99.0,74.2,,
2701.0,30.33,232.7,74.15,136.0,,290.0,22.79,,26850.0,,,,,,,,,,,,,,,5345.892000000001,45.5,43.8,201.0,213.0,91.0,74.3,,
2702.0,30.16,231.8,73.82,136.0,,285.0,22.79,,26860.0,,,,,,,,,,,,,,,5347.302000000001,45.4,46.4,153.0,212.1,70.0,74.3,,
2703.0,30.01,230.9,73.48,136.0,,283.0,22.79,,26880.0,,,,,,,,,,,,,,,5348.652,42.9,44.6,194.0,211.4,83.0,74.2,,
2704.0,29.89,229.8,73.32,136.0,,282.0,22.79,,26890.0,,,,,,,,,,,,,,,5350.332,38.5,42.3,226.0,211.0,87.0,73.9,,
2705.0,29.8,228.6,73.24,136.0,,282.0,22.79,,26900.0,,,,,,,,,,,,,,,5352.852000000001,26.3,42.3,271.0,210.9,71.0,73.8,,
2706.0,29.71,227.3,73.17,136.0,,283.0,22.79,,26910.0,,,,,,,,,,,,,,,5354.952,25.9,35.9,271.0,210.8,70.0,73.7,,
2707.0,29.6,226.5,72.92,136.0,,287.0,22.79,,26920.0,,,,,,,,,,,,,,,5356.661999999999,34.9,33.2,142.0,209.9,50.0,73.4,,
